,loss,,error,,errorFrac,
,train,test,train,test,train,test
F0,11253.0322265625,4333.6953125,0.46891624,0.7330023,4.506111e-05,0.75279784
F1,13557.390625,1714.555419921875,0.6983838,0.44438016,2.515316e-05,0.10275841
F2,14563.6845703125,542.2125244140625,0.6629603,0.2119112,1.7642975e-05,0.10741305
F3,12480.548828125,3000.10595703125,0.5323724,0.45957676,2.3245811e-05,0.46280968
F4,9215.3837890625,6940.5166015625,0.47691107,0.59392047,2.026558e-05,0.49114943
F5,14219.4853515625,953.3262329101562,0.5775101,0.2220092,2.8967857e-05,0.124904394
F6,12329.9775390625,3105.449951171875,0.7153135,0.6211827,1.7523766e-05,0.4470663
