,loss,,error,,errorFrac,
,train,test,train,test,train,test
F0,853093.8269040262,120552.2594475954,0.0014686615,0.93808925,1.4305115e-06,0.7527909
F1,830708.9995969019,142873.72287114648,0.0013184899,0.6209632,3.5762787e-06,0.10278237
F2,833625.8549561383,139687.74505694144,0.0015304699,0.38970485,5.6028366e-06,0.107397676
F3,808284.5263551271,164901.12058678325,0.0019105421,0.32634377,4.529953e-06,0.4628148
F4,811284.213168207,162566.4816436855,0.0015265634,0.4487607,5.1259995e-06,0.491125
F5,833630.5221769116,138179.83258713508,0.0015255606,0.38423976,3.8146973e-06,0.12487352
F6,864773.7379393008,108230.25036537333,0.0013182698,0.5271326,6.3180923e-06,0.44707632
