,loss,,error,,errorFrac,
,train,test,train,test,train,test
F0,857604.5651693046,121228.29566367406,0.0050241333,0.9619209,0.43867838,1.1541787
F1,830740.0866380841,143026.54921024098,0.008805078,0.60193217,0.05987668,0.14540708
F2,833555.0187539557,139700.2571201192,0.0033332296,0.37685323,5.722046e-06,0.10740161
F3,808154.6324242227,164897.25393731685,0.00049773796,0.32815439,5.6028366e-06,0.46282446
F4,811346.4329360708,162622.88734229174,0.002063976,0.4504969,6.3180923e-06,0.49113476
F5,833593.5086209399,138095.55134863875,0.0026064492,0.42155528,4.2915344e-06,0.124872565
F6,864786.8443269585,107947.8310402945,0.0010295812,0.4272566,4.4107437e-06,0.44707823
