,loss,,error,,errorFrac,
,train,test,train,test,train,test
F0,853032.6424848173,120523.45487898488,0.0019829117,0.9488194,6.3180923e-06,0.7527896
F1,830688.2872930286,142948.09721085476,0.001458573,0.6109927,9.059906e-06,0.1027745
F2,833519.2499995682,139750.30713480787,0.003258326,0.38311207,5.1259995e-06,0.10740554
F3,808293.7029030573,164757.87693811892,0.0004247212,0.3163504,2.7418137e-06,0.46281993
F4,811315.0062118568,162643.4470264428,0.00023220791,0.44881028,3.8146973e-06,0.49113107
F5,833541.1269478119,137769.32533909238,0.0023475806,0.35974023,2.861023e-06,0.12487686
F6,864663.7543531307,107846.66840912418,0.0010770578,0.42519948,3.9339066e-06,0.44707704
