0,12,10,14,14,18,17,17,14,10,18,17,23,15,17,8,17,20,25,20,17,13,14,8,13,25,17,21,11,12,11,13
1,24,29,49,22,26,18,31,48,25,36,33,23,23,29,29,32,28,31,34,20,30,19,45,32,19,20,37,30,21,22,23
2,32,14,16,27,12,24,30,20,11,23,15,18,17,26,29,16,22,31,26,23,31,31,18,16,28,19,18,30,26,18,30
3,2,1,1,3,5,6,2,3,2,3,8,4,2,0,3,0,2,1,3,3,6,3,2,6,2,1,4,8,2,9,0
4,92,52,51,46,60,50,69,72,53,48,52,60,61,98,86,72,52,65,68,57,49,104,60,44,64,67,50,79,88,57,64
5,4,3,4,4,4,3,1,5,0,3,2,2,3,5,4,4,6,5,4,4,5,4,1,4,2,11,8,4,2,7,3
6,114,115,61,67,70,92,91,143,144,65,78,75,67,80,98,112,84,74,72,82,82,104,132,85,71,69,86,99,89,96,125
7,9,6,7,7,8,9,14,8,5,9,4,9,10,9,8,9,10,9,6,13,15,9,3,6,8,10,8,17,2,3,4
8,2,1,0,1,2,4,1,7,6,1,2,4,6,1,6,3,4,3,2,5,2,2,4,3,3,2,2,2,3,3,5
9,12,20,7,13,14,17,19,19,11,15,18,22,11,23,12,25,23,11,22,18,25,18,21,18,16,12,12,21,15,4,20
10,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,1,1,1,2,2,1,0,1,0,1,2,0,0,1,1,0
11,3,2,4,2,2,1,5,1,0,1,2,2,3,1,1,1,2,2,1,1,5,0,2,0,1,2,2,6,1,3,5
12,14,4,9,9,8,16,7,8,5,7,3,8,14,4,6,2,8,8,7,9,12,4,2,12,5,4,9,9,3,3,4
13,66,65,70,50,70,58,82,65,79,56,66,57,74,73,68,80,48,64,54,67,64,62,70,69,57,55,66,96,68,69,58
14,23,24,20,12,31,15,21,23,21,16,20,12,18,21,12,31,15,16,19,18,7,11,24,15,12,13,13,26,13,9,11
15,17,7,13,10,12,5,18,28,11,8,14,11,15,16,27,18,18,18,15,8,11,23,7,17,13,28,7,22,17,19,13
16,11,13,18,21,15,24,20,19,9,17,17,22,16,13,24,14,13,6,25,19,15,26,9,16,18,13,28,29,13,14,4
17,144,41,105,98,91,74,130,137,50,66,87,100,94,117,154,46,78,90,105,96,100,109,38,80,93,102,78,100,138,49,108
