0,30,22,41,28,30,39,24,29,38,34,37,44,37,37,39,54,36,50,55,60,55,41,49,61,66,78,66,42
1,14,10,10,13,20,3,6,15,12,15,10,12,8,9,13,17,11,13,15,3,10,12,8,16,18,13,9,9
2,17,29,34,14,16,48,35,24,23,28,23,32,28,32,22,22,23,25,20,41,58,33,26,21,25,33,43,39
3,20,13,19,12,16,19,13,12,11,16,13,14,20,16,20,17,13,17,20,18,24,16,21,21,15,16,29,21
4,12,6,11,22,15,22,19,17,24,13,10,16,16,14,12,18,22,32,27,20,12,22,26,15,18,16,28,16
5,2,0,2,1,0,2,0,2,4,1,0,4,2,2,0,3,0,2,1,3,2,1,5,2,3,4,2,3
6,37,38,53,36,42,67,35,45,51,37,64,60,66,52,49,57,61,58,64,78,62,51,45,45,56,73,73,45
7,2,2,4,1,2,4,3,6,3,4,4,3,4,1,3,9,9,5,3,0,4,2,3,4,5,5,2,2
8,60,61,64,54,63,103,108,62,65,46,67,69,94,112,64,66,71,84,91,91,87,55,68,60,86,70,103,82
9,9,5,2,7,10,4,2,3,7,4,6,8,6,5,9,8,12,23,26,8,6,7,8,7,13,18,15,10
10,6,7,12,7,10,3,3,3,6,9,7,14,9,5,8,7,12,7,8,9,6,12,6,7,4,12,7,2
11,2,4,5,0,2,2,5,1,4,1,0,4,10,2,2,3,1,0,3,3,2,3,1,3,3,7,4,1
12,8,14,10,9,11,6,2,7,7,7,9,17,9,9,6,11,11,13,17,14,13,14,13,15,18,22,17,10
13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,3,1,1,0,0,1,1,1
14,3,1,0,0,2,3,0,3,4,3,2,1,2,0,4,3,1,3,5,0,2,1,2,2,1,5,3,3
15,8,6,3,8,7,5,5,9,9,6,11,14,4,5,6,8,8,16,8,3,5,6,8,3,18,15,6,1
16,62,52,68,38,51,68,85,39,37,44,56,49,61,84,41,59,55,65,60,57,82,58,70,70,58,56,58,57
17,13,12,20,12,13,24,22,12,12,12,13,25,24,27,14,21,10,21,23,21,21,18,22,29,11,23,15,26
18,0,0,2,0,2,1,1,0,0,0,2,2,2,2,0,2,1,1,0,2,1,1,0,3,0,4,0,1
19,0,0,1,0,1,0,0,0,0,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
20,5,9,11,4,17,18,9,9,8,6,19,11,8,11,8,9,7,10,7,9,13,2,23,15,9,17,30,8
21,15,9,11,13,13,15,8,17,15,12,7,10,24,13,15,10,11,16,19,21,18,7,11,16,29,17,18,20
22,47,48,54,29,46,83,31,36,36,53,67,85,108,29,58,57,78,86,99,110,53,51,61,71,90,86,116,53
23,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,2,4,1,0,0,0,1,0
24,6,10,12,6,8,5,5,11,13,4,9,7,7,11,10,10,11,16,9,19,9,11,4,9,11,15,12,10
25,43,56,53,48,39,58,29,28,32,49,46,42,40,52,39,55,59,59,53,58,55,33,61,54,70,72,65,51
26,1,3,1,1,3,0,1,4,1,1,0,4,1,4,2,3,0,1,3,3,2,1,1,1,2,3,0,1
27,16,19,30,27,36,23,35,31,25,21,34,33,30,34,23,27,33,29,41,32,35,38,34,25,42,47,41,30
28,1,1,1,1,0,1,0,0,2,1,0,1,0,0,0,2,1,0,1,2,1,0,0,1,1,0,1,0
