0,11
1,7
2,826
3,672
4,413
5,315
6,365
7,130
8,695
9,227
10,324
11,364
12,23
13,37
14,1
15,12
16,132
17,6
18,1401
19,110
20,32
21,18
22,293
23,38
24,66
25,113
26,7
27,153
28,234
29,9
30,8
31,35
32,305
33,351
34,43
35,112
36,38
37,786
38,192
39,89
40,97
41,2
42,131
43,7
44,167
45,73
46,54
47,295
48,4
49,105
50,113
51,44
52,251
53,182
54,175
55,141
56,90
57,209
58,1871
59,271
60,155
61,614
62,129
63,317
64,164
65,479
66,14
67,261
68,268
69,219
70,298
71,175
72,68
73,151
74,19
75,90
76,144
77,133
78,122
79,111
80,239
81,147
82,1
83,64
84,249
85,294
86,2
87,731
88,53
89,232
90,10
91,40
92,289
93,309
94,128
95,263
96,104
97,128
98,207
99,3
100,21
101,1235
102,28
103,148
104,41
105,13
106,97
107,84
108,20
109,30
110,16
111,130
112,73
113,41
114,93
115,241
116,17
117,20
118,3
119,161
120,398
121,123
122,319
123,21
124,170
125,9
126,221
127,103
128,6
129,15
130,34
131,254
132,35
133,2
134,15
135,1
136,19
137,33
138,247
139,75
140,105
141,23
142,2
143,111
144,8
145,31
146,1
147,90
148,76
149,386
150,114
151,145
152,99
153,73
154,10
155,67
156,40
157,1
158,114
159,177
160,1
161,3
162,2
163,2
164,64
165,2
166,2
167,370
168,158
169,160
170,6
171,27
172,29
173,893
174,155
175,68
176,45
177,91
178,13
179,20
180,151
181,73
182,50
183,8
184,53
185,50
186,78
187,28
188,78
189,111
190,21
191,173
192,2
193,78
194,324
195,76
196,153
197,109
198,34
199,78
200,40
201,8
202,13
203,281
204,105
205,250
206,16
207,86
208,61
209,26
210,2
211,197
212,401
213,198
214,39
215,387
216,512
217,287
218,8
219,552
220,716
221,627
222,557
223,89
224,120
225,439
226,474
227,196
228,131
229,83
230,326
231,160
232,86
233,423
234,138
235,863
236,120
237,390
238,115
239,163
240,1
241,31
242,33
243,155
244,141
245,83
246,274
247,21
248,32
249,93
250,71
251,220
252,157
253,242
254,91
255,98
256,36
257,26
258,951
259,69
260,105
261,180
262,236
263,55
264,29
265,316
266,369
267,319
268,104
269,6
270,98
271,800
272,190
273,99
274,80
275,66
276,24
277,105
278,316
279,174
280,150
281,203
282,23
283,37
284,32
285,23
286,77
287,785
288,319
289,671
290,89
291,27
292,268
293,168
294,82
295,157
296,69
297,16
298,267
299,95
300,217
301,171
302,975
303,406
304,2090
305,1022
306,53
307,156
308,1
309,79
310,25
311,118
312,115
313,214
314,1613
315,594
316,65
317,172
318,15
319,1026
320,79
321,118
322,1
323,22
324,189
325,435
326,29
327,40
328,131
329,58
330,1
331,83
332,729
333,61
334,372
335,69
336,209
337,73
338,82
339,71
340,281
341,322
342,9
343,2102
344,436
345,488
346,133
347,52
348,3
349,138
350,4
351,6
352,554
353,335
354,76
355,13
356,5
357,22
358,275
