0,2186
1,1093
2,464
3,175
4,1051
5,177
6,456
7,306
8,364
9,386
10,999
11,1388
12,309
13,754
14,162
15,1162
16,145
17,137
18,203
19,1256
20,309
21,358
22,22
23,93
24,554
25,54
26,94
27,342
28,1776
29,656
30,115
31,93
32,302
33,126
34,532
35,335
36,5
37,1169
38,238
39,306
40,116
41,212
42,1172
43,162
44,288
45,27
46,327
47,548
48,621
49,543
50,637
51,321
52,18
53,36
54,1545
55,321
56,466
57,193
58,224
59,1727
60,365
61,784
62,488
63,143
64,108
65,633
66,193
67,890
68,1749
69,411
70,375
71,177
72,295
73,560
74,1269
75,83
76,460
77,410
78,83
79,448
80,909
81,162
82,44
83,167
84,707
85,376
86,150
87,145
88,847
89,81
90,124
91,640
92,392
93,141
94,273
95,344
96,339
97,104
98,82
99,368
100,387
101,437
102,130
103,869
104,40
105,217
106,238
107,402
108,62
109,836
110,327
111,578
112,48
113,2366
114,2211
115,543
116,322
117,323
118,507
119,189
120,375
121,31
122,801
123,685
124,1273
125,281
126,659
127,211
128,51
129,175
130,1024
131,354
132,61
133,297
134,915
135,471
136,1247
137,452
138,1336
139,624
140,118
141,187
142,137
143,172
144,47
145,77
146,147
147,261
148,1411
149,167
150,212
151,362
152,168
153,193
154,285
155,96
156,295
157,302
158,606
159,201
160,272
161,104
162,497
163,178
164,227
165,130
166,357
167,487
168,160
169,154
170,577
171,683
172,413
173,518
174,492
175,123
176,40
177,367
178,645
179,255
180,135
181,476
182,901
183,622
184,320
185,300
186,140
187,655
188,202
189,58
190,837
191,556
192,51
193,1
194,40
195,397
196,154
197,221
198,184
199,147
200,224
201,178
202,132
203,233
204,223
205,145
206,540
207,428
208,359
209,82
210,29
211,82
212,477
213,712
214,347
215,114
216,342
217,335
218,313
219,330
220,403
221,1845
222,120
223,516
224,119
225,287
226,547
227,335
228,258
229,38
230,61
231,4
232,40
233,5
234,17
235,199
236,235
237,24
238,72
239,108
240,262
241,167
242,320
243,1057
244,153
245,164
246,143
247,284
248,247
249,1105
250,14
251,490
252,60
253,287
254,90
255,229
256,492
257,93
258,308
259,53
260,78
261,184
262,681
263,285
264,90
265,201
266,334
267,443
268,49
269,146
270,85
271,474
272,287
273,392
274,104
275,427
276,478
277,44
278,420
279,34
280,25
281,82
282,22
283,73
284,128
285,694
286,83
287,81
288,216
289,50
290,357
291,787
292,3239
293,545
294,286
295,10
296,134
297,461
298,67
299,124
300,70
301,108
302,10
303,3
304,4
305,26
306,174
307,42
308,175
309,169
310,457
311,288
312,354
313,12
314,4
315,264
316,244
317,131
318,443
319,237
320,854
321,129
322,367
323,241
324,75
325,207
326,204
327,1138
328,441
329,511
330,141
331,2516
332,52
333,153
334,46
335,189
336,50
337,300
338,226
339,72
340,137
341,1616
342,401
343,699
344,24
345,43
346,846
347,375
348,211
349,204
350,1263
351,141
352,288
353,312
354,563
355,316
356,178
357,95
358,128
359,819
360,333
361,192
362,165
363,75
364,130
365,397
366,1039
367,240
368,4
369,1495
370,123
371,15
372,232
373,966
374,213
375,18
376,969
377,171
378,616
379,507
380,263
