0,18
1,10
2,234
3,25
4,6
5,26
6,168
7,15
8,2
9,15
10,10
11,106
12,34
13,11
14,155
15,3
16,23
17,20
18,181
19,5
20,59
21,86
22,4
23,79
24,85
25,484
26,15
27,13
28,51
29,65
30,7
31,18
32,101
33,45
34,31
35,13
36,115
37,32
38,19
39,114
40,33
41,41
42,2
43,136
44,78
45,3
46,80
47,19
48,8
49,10
50,1
51,49
52,79
53,29
54,34
55,2
56,147
57,46
58,99
59,35
60,7
61,12
62,97
63,79
64,10
65,340
66,8
67,213
68,27
69,28
70,6
71,4
72,31
73,32
74,79
75,19
76,89
77,5
78,6
79,27
80,25
81,7
82,1
83,7
84,43
85,3
86,8
87,3
88,8
89,10
90,46
91,7
92,89
93,40
94,1
95,46
96,3
97,2
98,102
99,18
100,12
101,19
102,2
103,103
104,15
105,151
106,58
107,59
108,156
109,2
110,8
111,72
112,295
113,6
114,5
115,30
116,5
117,10
118,27
119,2
120,13
121,159
122,86
123,154
124,22
125,45
126,44
127,53
128,16
129,21
130,41
131,23
132,25
133,71
134,148
135,11
136,18
137,16
138,90
139,227
140,4
141,65
142,30
143,14
144,4
145,2
146,12
147,14
148,38
149,13
150,22
151,23
152,19
153,44
154,14
155,30
156,52
157,3
158,12
159,35
160,35
161,2
162,59
163,1
164,17
165,12
166,41
167,4
168,21
169,206
170,120
171,91
172,170
173,81
174,19
175,26
176,48
177,7
178,3
179,17
180,12
181,7
182,35
183,79
184,8
185,5
186,49
187,82
188,21
189,69
190,17
191,17
192,17
193,7
194,89
195,13
196,8
197,42
198,33
199,5
200,48
201,62
202,25
203,26
204,41
205,14
206,3
207,86
208,182
209,48
210,8
211,7
212,5
213,22
214,71
215,25
216,8
217,6
218,114
219,134
220,8
221,18
222,19
223,33
224,63
225,11
226,131
227,56
228,68
229,41
230,14
231,2
232,17
233,19
234,20
235,58
236,18
237,4
238,11
239,20
240,27
241,30
242,84
243,37
244,31
245,12
246,58
247,31
248,23
249,24
250,19
251,8
252,28
253,8
254,2
255,59
256,26
257,24
258,267
259,6
260,17
261,101
262,236
263,29
264,67
265,69
266,16
267,17
268,41
269,83
270,58
271,4
272,35
273,27
274,31
275,2
276,1
277,12
278,40
279,75
280,8
281,7
282,41
283,5
284,5
285,5
286,1
287,26
288,38
289,23
290,33
291,70
292,59
293,64
294,111
295,14
296,16
297,4
298,74
299,85
300,159
301,5
302,76
303,21
304,40
305,8
306,26
307,4
308,1
309,3
310,115
311,51
312,43
313,48
314,3
315,71
316,197
317,54
318,7
319,90
320,178
321,66
322,160
323,6
324,380
325,3
326,3
327,5
328,27
329,87
330,108
331,27
332,103
333,26
334,99
335,20
336,79
337,9
338,5
339,20
340,44
341,12
342,16
343,21
344,17
345,17
346,245
347,20
348,50
349,15
350,55
351,22
352,23
353,17
354,19
355,50
356,6
357,36
358,13
359,17
360,5
361,19
362,106
363,47
364,135
365,64
366,33
367,69
368,62
369,122
370,60
371,49
372,52
373,40
374,67
375,10
376,126
377,32
378,36
379,99
380,17
381,15
382,54
383,85
384,21
385,21
386,72
387,4
388,257
389,15
390,104
391,7
392,25
393,101
394,33
395,41
396,15
397,5
398,102
399,63
400,136
401,229
402,76
403,52
404,71
405,30
406,5
407,62
408,23
409,123
410,74
411,35
412,84
413,64
414,93
415,1
416,14
417,26
418,44
419,66
420,8
421,27
422,4
423,117
424,68
425,34
426,3
427,294
428,4
429,17
430,4
431,17
432,179
433,19
434,7
435,2
436,11
437,18
438,201
439,16
440,22
441,93
442,3
443,8
444,52
445,19
446,76
447,105
448,74
449,90
450,26
451,12
452,66
453,1
454,122
455,350
456,96
457,627
458,27
459,8
460,23
461,2
462,20
463,15
464,4
465,1
466,1
467,66
468,18
469,10
470,47
471,6
472,51
473,2
474,107
475,51
476,6
477,73
478,319
479,16
480,101
481,56
482,47
483,49
484,1
485,39
486,178
487,16
488,212
489,12
490,48
491,51
492,153
