0,27
1,8
2,291
3,5
4,74
5,15
6,47
7,68
8,3
9,1
10,24
11,15
12,21
13,39
14,3
15,158
16,23
17,45
18,47
19,112
20,1
21,24
22,52
23,2
24,118
25,34
26,483
27,9
28,1
29,57
30,39
31,10
32,14
33,48
34,101
35,935
36,42
37,36
38,62
39,80
40,215
41,178
42,80
43,76
44,6
45,116
46,38
47,1
48,30
49,32
50,10
51,29
52,7
53,128
54,70
55,25
56,10
57,4
58,205
59,92
60,34
61,36
62,23
63,11
64,159
65,166
66,18
67,509
68,10
69,227
70,9
71,55
72,17
73,1
74,24
75,37
76,115
77,35
78,66
79,28
80,41
81,35
82,58
83,4
84,1
85,2
86,44
87,3
88,6
89,15
90,12
91,9
92,7
93,50
94,14
95,107
96,75
97,4
98,19
99,102
100,1
101,16
102,96
103,9
104,14
105,21
106,27
107,23
108,169
109,27
110,77
111,54
112,67
113,138
114,3
115,17
116,85
117,121
118,24
119,22
120,2
121,72
122,39
123,21
124,38
125,9
126,20
127,108
128,72
129,1
130,2
131,102
132,28
133,29
134,24
135,185
136,29
137,16
138,60
139,35
140,37
141,61
142,105
143,46
144,23
145,53
146,89
147,164
148,6
149,91
150,52
151,58
152,5
153,17
154,24
155,30
156,11
157,23
158,74
159,32
160,59
161,69
162,82
163,4
164,10
165,72
166,22
167,70
168,9
169,20
170,198
171,27
172,7
173,47
174,2
175,31
176,26
177,31
178,8
179,25
180,80
181,90
182,67
183,199
184,158
185,37
186,14
187,30
188,6
189,4
190,13
191,16
192,22
193,7
194,83
195,5
196,8
197,41
198,124
199,19
200,72
201,32
202,15
203,21
204,8
205,208
206,23
207,1
208,13
209,56
210,12
211,15
212,80
213,42
214,35
215,60
216,28
217,74
218,9
219,48
220,117
221,37
222,22
223,15
224,14
225,9
226,111
227,16
228,5
229,5
230,48
231,167
232,10
233,16
234,31
235,9
236,19
237,13
238,157
239,121
240,58
241,87
242,27
243,13
244,91
245,38
246,20
247,16
248,42
249,11
250,9
251,23
252,23
253,30
254,69
255,33
256,33
257,13
258,14
259,12
260,25
261,49
262,15
263,5
264,13
265,12
266,60
267,62
268,32
269,158
270,7
271,63
272,104
273,193
274,37
275,94
276,26
277,29
278,6
279,70
280,103
281,72
282,12
283,84
284,23
285,85
286,5
287,3
288,22
289,20
290,80
291,13
292,80
293,63
294,6
295,4
296,2
297,3
298,33
299,56
300,22
301,24
302,94
303,73
304,41
305,135
306,9
307,24
308,6
309,10
310,91
311,73
312,6
313,211
314,90
315,64
316,18
317,32
318,4
319,8
320,9
321,92
322,139
323,84
324,61
325,1
326,45
327,31
328,69
329,6
330,93
331,34
332,80
333,98
334,14
335,84
336,1
337,6
338,10
339,8
340,107
341,39
342,18
343,71
344,21
345,54
346,4
347,54
348,5
349,2
350,16
351,101
352,22
353,29
354,80
355,33
356,31
357,272
358,29
359,30
360,25
361,86
362,9
363,36
364,29
365,28
366,30
367,46
368,25
369,54
370,33
371,2
372,5
373,21
374,22
375,24
376,148
377,62
378,80
379,47
380,90
381,112
382,76
383,80
384,62
385,76
386,23
387,18
388,116
389,24
390,36
391,64
392,18
393,18
394,35
395,17
396,37
397,7
398,118
399,5
400,389
401,40
402,91
403,11
404,31
405,127
406,30
407,13
408,18
409,12
410,157
411,100
412,205
413,235
414,93
415,24
416,43
417,40
418,2
419,143
420,34
421,261
422,54
423,46
424,91
425,87
426,76
427,2
428,8
429,38
430,13
431,131
432,18
433,40
434,9
435,102
436,118
437,33
438,15
439,231
440,2
441,41
442,3
443,29
444,254
445,17
446,2
447,4
448,33
449,60
450,365
451,9
452,75
453,46
454,5
455,73
456,76
457,21
458,73
459,120
460,85
461,49
462,45
463,12
464,74
465,1
466,272
467,498
468,138
469,233
470,19
471,15
472,56
473,6
474,25
475,19
476,28
477,2
478,2
479,63
480,24
481,8
482,65
483,6
484,17
485,5
486,113
487,21
488,4
489,4
490,1
491,59
492,159
493,150
494,104
495,81
496,81
497,35
498,144
499,192
500,15
501,160
502,13
503,28
504,119
505,157
