0,15
1,9
2,1022
3,422
4,406
5,349
6,359
7,288
8,671
9,408
10,222
11,380
12,785
13,79
14,309
15,115
16,280
17,18
18,4647
19,205
20,118
21,33
22,418
23,54
24,292
25,296
26,6
27,246
28,348
29,24
30,20
31,18
32,172
33,472
34,403
35,93
36,173
37,87
38,3699
39,440
40,195
41,159
42,74
43,160
44,16
45,277
46,154
47,49
48,661
49,84
50,148
51,275
52,50
53,381
54,361
55,244
56,351
57,171
58,376
59,2051
60,276
61,164
62,1305
63,222
64,399
65,778
66,525
67,29
68,291
69,311
70,317
71,445
72,216
73,136
74,307
75,44
76,121
77,451
78,273
79,2
80,411
81,155
82,267
83,195
84,1
85,127
86,342
87,331
88,11
89,3860
90,126
91,376
92,23
93,34
94,340
95,190
96,274
97,664
98,128
99,132
100,261
101,11
102,1
103,14
104,4166
105,49
106,132
107,46
108,43
109,225
110,190
111,3
112,62
113,101
114,24
115,94
116,130
117,52
118,126
119,4
120,553
121,7
122,33
123,10
124,269
125,1032
126,258
127,508
128,26
129,298
130,79
131,291
132,45
133,14
134,58
135,70
136,301
137,54
138,9
139,125
140,1
141,68
142,34
143,220
144,136
145,323
146,71
147,7
148,94
149,2
150,108
151,12
152,102
153,122
154,819
155,143
156,310
157,151
158,284
159,13
160,90
161,113
162,1
163,61
164,438
165,3
166,3
167,3
168,2
169,2
170,157
171,4
172,4
173,451
174,57
175,13
176,23
177,155
178,28
179,1203
180,368
181,161
182,51
183,202
184,7
185,11
186,264
187,175
188,55
189,15
190,195
191,11
192,234
193,7
194,1
195,162
196,271
197,75
198,220
199,128
200,251
201,71
202,140
203,196
204,39
205,70
206,15
207,57
208,75
209,362
210,3
211,98
212,335
213,71
214,99
215,118
216,10
217,247
218,364
219,317
220,35
221,970
222,764
223,677
224,20
225,945
226,1046
227,929
228,1186
229,70
230,211
231,934
232,1180
233,328
234,222
235,169
236,1244
237,334
238,67
239,1931
240,98
241,1093
242,98
243,395
244,136
245,540
246,2
247,55
248,70
249,272
250,356
251,45
252,1
253,146
254,80
255,51
256,264
257,912
258,625
259,147
260,278
261,100
262,93
263,10
264,70
265,2394
266,96
267,171
268,110
269,646
270,38
271,108
272,504
273,2865
274,1147
275,140
276,18
277,253
278,2102
279,281
280,89
281,183
282,61
283,106
284,178
285,744
286,140
287,318
288,346
289,51
290,97
291,179
292,34
293,198
294,2986
295,280
296,453
297,175
298,98
299,4
300,436
301,612
302,160
303,230
304,204
305,683
306,235
307,280
308,212
309,579
310,235
311,2556
312,626
313,3708
314,1679
315,92
316,232
317,9
318,154
319,95
320,93
321,215
322,282
323,3432
324,494
325,187
326,25
327,78
328,2751
329,77
330,149
331,1
332,143
333,242
334,268
335,24
336,53
337,146
338,119
339,2
340,372
341,723
342,98
343,680
344,103
345,1317
346,117
347,194
348,305
349,865
350,1075
351,137
352,3540
353,1378
354,3397
355,220
356,65
357,1
358,10
359,301
360,18
361,46
362,887
363,998
364,74
365,39
366,9
367,99
368,214
369,57
