0,1577
1,816
2,333
3,154
4,797
5,148
6,493
7,319
8,298
9,353
10,890
11,1327
12,279
13,635
14,159
15,1367
16,123
17,95
18,184
19,920
20,304
21,255
22,18
23,54
24,345
25,20
26,88
27,291
28,1474
29,443
30,117
31,118
32,354
33,98
34,404
35,512
36,5
37,964
38,205
39,342
40,105
41,174
42,1319
43,128
44,274
45,23
46,223
47,494
48,454
49,574
50,339
51,402
52,8
53,44
54,1176
55,245
56,413
57,178
58,172
59,1487
60,315
61,648
62,390
63,94
64,84
65,494
66,184
67,609
68,1895
69,343
70,324
71,246
72,227
73,527
74,1423
75,62
76,472
77,389
78,76
79,382
80,673
81,143
82,28
83,123
84,468
85,349
86,122
87,136
88,569
89,136
90,99
91,501
92,354
93,133
94,246
95,297
96,251
97,88
98,66
99,311
100,334
101,691
102,86
103,794
104,28
105,155
106,209
107,300
108,73
109,716
110,244
111,513
112,69
113,2703
114,1618
115,450
116,248
117,281
118,345
119,147
120,285
121,21
122,869
123,603
124,1269
125,243
126,541
127,158
128,61
129,291
130,914
131,237
132,30
133,373
134,755
135,461
136,981
137,356
138,1641
139,546
140,98
141,152
142,232
143,138
144,23
145,61
146,120
147,245
148,1687
149,128
150,194
151,302
152,213
153,137
154,199
155,93
156,206
157,294
158,477
159,194
160,230
161,66
162,371
163,203
164,214
165,159
166,335
167,387
168,112
169,100
170,396
171,544
172,479
173,519
174,394
175,131
176,28
177,303
178,554
179,197
180,98
181,457
182,679
183,509
184,303
185,262
186,90
187,549
188,161
189,56
190,790
191,617
192,39
193,39
194,330
195,115
196,160
197,166
198,133
199,201
200,89
201,119
202,230
203,185
204,111
205,589
206,511
207,191
208,94
209,45
210,64
211,504
212,489
213,288
214,99
215,309
216,328
217,297
218,354
219,351
220,1486
221,164
222,360
223,105
224,296
225,323
226,328
227,199
228,37
229,39
230,4
231,75
232,3
233,17
234,132
235,211
236,19
237,178
238,73
239,291
240,117
241,275
242,791
243,107
244,145
245,115
246,261
247,235
248,907
249,19
250,371
251,44
252,281
253,124
254,166
255,486
256,62
257,221
258,78
259,68
260,214
261,578
262,199
263,71
264,180
265,321
266,445
267,63
268,223
269,103
270,489
271,246
272,336
273,173
274,392
275,503
276,33
277,475
278,35
279,15
280,105
281,20
282,45
283,168
284,690
285,57
286,90
287,195
288,43
289,412
290,885
291,3860
292,499
293,160
294,8
295,121
296,274
297,77
298,149
299,20
300,140
301,11
302,19
303,1
304,26
305,180
306,23
307,188
308,152
309,550
310,269
311,354
312,3
313,4
314,215
315,258
316,130
317,361
318,255
319,539
320,193
321,338
322,176
323,88
324,115
325,143
326,961
327,291
328,383
329,149
330,1735
331,40
332,139
333,38
334,221
335,75
336,238
337,205
338,83
339,128
340,1553
341,339
342,662
343,15
344,65
345,918
346,406
347,230
348,142
349,1103
350,89
351,252
352,249
353,819
354,272
355,186
356,87
357,126
358,694
359,386
360,107
361,238
362,53
363,101
364,448
365,1219
366,166
367,5
368,1620
369,127
370,13
371,212
372,875
373,189
374,14
375,1189
376,151
377,525
378,418
379,184
