0,5
1,3
2,931
3,295
4,324
5,351
6,347
7,112
8,539
9,262
10,330
11,387
12,75
13,72
14,1
15,26
16,106
17,6
18,2097
19,104
20,39
21,37
22,302
23,35
24,81
25,92
26,35
27,176
28,270
29,16
30,11
31,54
32,338
33,430
34,51
35,144
36,29
37,662
38,231
39,99
40,96
41,10
42,218
43,10
44,165
45,83
46,65
47,259
48,21
49,106
50,108
51,16
52,191
53,241
54,133
55,128
56,83
57,225
58,1925
59,246
60,163
61,565
62,90
63,274
64,185
65,519
66,9
67,175
68,281
69,175
70,264
71,164
72,64
73,175
74,15
75,131
76,144
77,122
78,106
79,71
80,208
81,148
82,92
83,249
84,229
85,1
86,824
87,41
88,161
89,24
90,22
91,363
92,251
93,127
94,229
95,111
96,161
97,339
98,7
99,15
100,859
101,22
102,152
103,45
104,19
105,95
106,88
107,9
108,26
109,30
110,19
111,108
112,67
113,32
114,84
115,261
116,10
117,13
118,2
119,145
120,388
121,66
122,459
123,24
124,167
125,19
126,176
127,93
128,7
129,18
130,55
131,206
132,35
133,6
134,23
135,39
136,22
137,332
138,48
139,114
140,17
141,6
142,124
143,4
144,33
145,1
146,91
147,94
148,326
149,127
150,101
151,119
152,73
153,12
154,76
155,49
156,68
157,174
158,2
159,4
160,1
161,3
162,1
163,11
164,1
165,65
166,1
167,336
168,96
169,105
170,8
171,28
172,34
173,590
174,136
175,88
176,109
177,94
178,19
179,24
180,188
181,70
182,40
183,2
184,77
185,62
186,65
187,22
188,1
189,116
190,122
191,24
192,132
193,3
194,62
195,312
196,93
197,106
198,61
199,34
200,63
201,74
202,8
203,22
204,270
205,130
206,249
207,19
208,68
209,59
210,29
211,1
212,195
213,1
214,308
215,137
216,57
217,403
218,519
219,404
220,13
221,517
222,711
223,735
224,418
225,70
226,141
227,649
228,425
229,165
230,159
231,80
232,369
233,176
234,43
235,499
236,135
237,754
238,133
239,307
240,110
241,166
242,2
243,46
244,46
245,161
246,102
247,46
248,203
249,21
250,24
251,84
252,1
253,74
254,229
255,99
256,268
257,68
258,116
259,43
260,42
261,962
262,128
263,87
264,175
265,260
266,54
267,40
268,281
269,1
270,336
271,303
272,97
273,5
274,143
275,1005
276,177
277,99
278,76
279,30
280,33
281,90
282,290
283,206
284,135
285,205
286,41
287,27
288,67
289,35
290,104
291,733
292,267
293,193
294,127
295,21
296,1
297,256
298,181
299,93
300,166
301,72
302,7
303,208
304,106
305,204
306,122
307,960
308,336
309,2233
310,937
311,58
312,117
313,6
314,119
315,25
316,130
317,103
318,231
319,1707
320,483
321,87
322,158
323,18
324,1085
325,84
326,115
327,20
328,144
329,375
330,26
331,42
332,142
333,23
334,2
335,106
336,793
337,75
338,490
339,55
340,206
341,98
342,120
343,61
344,267
345,436
346,5
347,2483
348,411
349,638
350,102
351,2
352,41
353,1
354,5
355,170
356,35
357,9
358,534
359,373
360,37
361,21
362,5
363,30
364,306
