0,77,64,72,79,74,56,60,57,48,54,64,60,50,43,53,45,64,65,58,51,59,52,57,50,81,72,54,54,83,54
1,35,24,31,38,37,30,28,43,27,37,25,44,27,28,41,29,17,33,40,38,32,26,34,33,46,43,41,32,40,19
2,17,17,11,15,23,19,14,8,5,7,10,12,10,14,7,12,11,13,14,8,8,12,9,15,12,29,16,14,11,13
3,4,0,1,1,2,0,0,4,2,1,2,2,1,3,2,1,2,3,4,0,4,1,5,5,2,1,0,5,5,0
4,34,43,36,43,34,26,33,34,47,38,29,41,28,39,31,36,45,49,33,33,34,34,40,33,44,55,29,38,27,41
5,10,10,8,6,3,8,4,6,6,9,8,7,4,8,5,3,10,10,10,7,8,5,5,6,10,6,7,1,5,6
6,20,13,13,13,16,13,19,20,18,10,16,17,15,17,12,24,21,24,16,10,12,11,13,14,14,11,12,17,13,22
7,6,2,5,6,5,4,7,4,2,6,1,7,3,5,3,6,7,8,2,4,5,5,7,5,7,7,3,7,7,5
8,10,14,9,16,10,5,8,12,10,11,10,14,9,7,9,5,11,6,8,6,8,9,10,11,8,9,6,11,10,17
9,3,9,16,9,3,12,12,9,10,18,14,13,7,5,13,10,6,6,15,10,10,6,14,14,16,14,7,17,15,13
10,1,0,1,4,2,3,4,2,1,2,4,0,2,2,2,2,3,1,2,0,2,0,2,5,2,2,1,4,2,1
11,34,28,37,38,60,31,46,37,32,40,44,34,36,33,31,29,24,41,45,44,35,35,43,28,48,36,35,28,29,31
12,36,49,41,40,55,42,37,34,45,35,30,46,35,51,52,40,43,55,53,29,49,52,51,58,38,46,43,57,45,59
13,21,29,25,24,33,25,24,23,30,19,38,33,25,26,20,26,22,27,32,29,24,17,21,29,28,24,18,27,16,14
14,5,8,5,2,6,6,6,10,1,9,5,6,4,7,7,6,7,6,7,2,5,5,9,14,7,12,10,11,1,8
15,36,44,44,53,40,43,42,43,42,34,33,38,37,30,51,45,31,37,33,34,38,38,34,46,33,37,39,48,54,40
16,5,5,4,4,12,6,3,4,4,8,6,8,5,4,5,3,0,2,2,1,5,1,2,1,6,6,6,9,9,8
17,1,1,0,0,3,3,2,3,3,0,5,2,4,4,4,1,3,2,1,3,3,2,0,0,3,3,2,1,0,1
