"586812","563290","0","4952","0","0","12380","0","4952","6190","0","627666","0","0","0","0","0","0","29712","0","0","0","14856","0","0","60662","133704","0","0","14856","0","0","0","112658","14856","0","0","0","0","0"
"315684","332667","0","0","0","3996","3996","0","3996","508491","0","7992","0","0","3996","0","0","0","0","0","0","19980","0","0","0","0","0","0","53946","3996","0","83916","0","3996","0","0","0","0","0","0"
"393049","0","460319","3844","0","0","8649","0","8649","636182","0","3844","3844","0","0","0","0","0","0","0","0","0","15376","0","3844","0","0","0","141267","3844","0","0","100905","24986","0","0","0","0","0","0"
"557235","781898","7076","0","0","14152","0","0","0","0","33611","505934","0","0","0","0","0","0","14152","0","0","0","0","0","0","7076","229970","0","0","7076","0","7076","0","134444","0","0","0","0","0","0"
"399900","141900","395600","0","0","0","4300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12900","0","0","0","0","51600","0","0","0","0","0","60200","4300","0","0","0","0","0"
"7048","380592","0","0","96910","21144","0","0","8810","431690","0","0","7048","0","0","7048","0","0","0","0","0","329494","0","0","711848","0","0","7048","0","0","7048","0","0","0","0","0","0","0","0","0"
"68040","0","0","0","4860","0","179820","4860","0","0","0","0","0","0","34020","0","0","0","0","0","0","0","0","0","4860","80190","0","251505","0","0","0","0","0","0","4860","0","0","0","0","0"
"176054","0","6232","0","18696","0","0","18696","0","6232","377036","0","6232","0","0","0","0","0","0","20254","0","0","0","0","6232","386384","0","112176","0","0","0","0","0","0","0","0","0","0","0","0"
"0","103600","5920","0","0","0","226440","0","0","0","0","11840","0","0","0","0","0","0","0","0","0","0","0","88800","140600","0","0","0","0","0","5920","0","0","0","0","0","0","0","0","0"
"0","44836","0","142660","0","0","181382","12228","0","0","0","0","8152","0","4076","4076","0","0","197686","0","0","0","5095","0","0","224180","0","4076","0","0","0","6114","0","0","0","0","0","0","0","0"
"0","0","148030","13560","4520","0","0","13560","5650","0","0","0","4520","9040","0","181930","0","0","0","367250","0","0","0","0","0","220350","0","7910","0","0","0","0","0","0","0","0","0","0","0","0"
"0","4840","231110","0","0","4840","4840","12100","0","0","0","9680","0","0","323070","0","0","0","0","721160","0","0","9680","0","4840","0","14520","9680","0","153670","0","9680","0","4840","0","0","0","0","0","0"
"0","18620","211470","0","15960","0","0","0","0","5320","5320","5320","0","0","292600","5320","0","0","0","0","10640","0","0","575890","0","0","10640","0","0","79800","6650","0","0","0","5320","0","0","0","0","0"
"496496","0","0","13888","0","0","0","0","6944","6944","0","0","6944","0","633640","0","0","0","0","85064","0","0","0","1183952","6944","6944","6944","6944","0","460040","0","0","0","0","6944","0","0","0","0","0"
"76494","731390","104676","10736","0","29524","6710","0","10736","0","0","10736","5368","8052","230824","0","0","0","0","0","0","0","0","475068","0","16104","0","5368","0","519354","0","32208","0","0","10736","0","0","0","0","0"
"31700","248845","458065","31700","0","79250","6340","0","0","11095","0","0","0","6340","0","0","84005","0","0","0","0","0","0","434290","0","6340","271035","0","0","12680","0","6340","0","0","0","0","0","0","0","0"
"11432","172909","11432","815959","62876","5716","0","0","5716","0","5716","0","5716","0","0","0","0","0","0","530159","0","0","0","17148","134326","0","302948","0","0","68592","0","5716","5716","0","0","0","0","0","0","0"
"51783","611292","61887","5052","10104","10104","10104","0","0","0","20208","10104","0","5052","239970","0","0","0","0","0","0","0","0","349851","5052","5052","5052","0","5052","440787","0","15156","0","5052","0","0","0","0","0","0"
"547932","0","0","0","0","0","0","0","0","0","0","0","0","0","4744","0","0","0","0","0","0","0","0","0","0","0","4744","48626","59300","0","0","0","28464","0","0","0","0","0","0","0"
"806010","0","0","0","0","9624","0","4812","0","0","0","0","0","0","0","0","10827","0","4812","0","0","25263","0","0","0","0","67368","0","0","19248","0","14436","38496","0","0","0","0","0","0","0"
"334062","0","0","4824","0","0","0","0","4824","0","0","0","0","0","0","0","0","0","0","0","0","4824","0","0","0","0","6030","14472","19296","0","0","0","48240","0","9648","0","0","0","0","0"
"405752","12112","0","6056","0","0","0","0","12112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12112","6056","18168","0","0","13626","21196","0","0","0","0","0","0","0"
"404369","53032","3788","32198","12311","51138","0","0","0","3788","547366","0","7576","3788","0","31251","0","0","0","0","0","158149","0","0","0","0","0","0","60608","27463","0","3788","0","0","7576","0","0","0","0","0"
"57176","175612","0","0","4084","94953","0","0","4084","260355","0","0","0","0","0","4084","16336","0","0","80659","0","0","0","0","0","142940","0","0","65344","0","0","0","0","0","0","0","0","0","0","0"
"8216","2109458","1135862","0","0","0","45188","0","2123836","26702","8216","32864","41080","24648","0","0","0","0","0","0","139672","0","41080","0","0","8216","0","8216","462150","0","0","0","51350","443664","0","8216","0","0","0","0"
"346140","5128","523056","0","0","0","5128","5128","714074","5128","0","0","17948","5128","0","0","0","0","0","0","0","0","0","0","0","10256","0","0","89740","0","82048","0","0","0","0","0","0","0","0","0"
"0","103950","46200","9240","27720","27720","0","4231920","2085930","0","0","9240","36960","27720","0","0","0","0","0","0","0","41580","0","0","0","0","97020","0","519750","9240","0","0","9240","579810","0","0","0","0","0","0"
"15348","0","0","15348","228941","15348","5116","5116","15348","0","0","5116","0","0","0","299286","0","0","0","0","0","10232","0","40928","71624","5116","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","5140","10280","235155","10280","10280","10280","0","0","0","267280","0","0","5140","0","0","0","0","0","0","77100","0","5140","53970","20560","0","0","0","5140","0","0","0","0","0","0","0","0","0","0"
"4652","0","4652","13956","391931","9304","0","4652","9304","0","700126","0","0","18608","0","0","0","0","0","0","0","4652","100018","4652","109322","13956","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6228","6228","448416","0","34254","6228","0","6228","12456","0","0","6228","34254","492012","0","0","0","0","0","0","0","0","0","191511","225765","6228","0","0","0","68508","0","24912","0","0","0","0","0","0","0","0"
"106288","839865","11388","3796","0","0","0","7592","7592","0","120523","0","3796","0","3796","3796","26572","0","230607","0","0","0","0","0","0","0","0","0","0","0","0","0","7592","62634","0","0","0","0","0","0"
"90450","4824","4824","0","0","0","0","9648","0","0","9648","0","0","0","0","0","732042","0","0","0","159192","53064","366624","0","0","0","0","0","4824","0","0","0","4824","79596","0","0","0","0","0","0"
"153594","567042","0","3864","0","3864","0","0","0","160356","0","0","8694","28980","0","11592","3864","230874","0","0","0","0","0","0","3864","0","0","0","0","3864","0","0","0","113022","0","0","0","0","0","0"
"54720","945288","16416","0","5472","5472","0","0","206568","10944","0","0","0","5472","32832","0","0","384408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","114912","5472","0","0","0","0","0","0"
"107012","1177132","10356","6904","0","0","13808","0","0","196764","0","15534","8630","6904","0","0","0","0","0","24164","386624","0","0","0","0","0","0","0","0","0","0","0","105286","0","0","0","0","0","0","0"
"0","22448","0","15616","58560","660752","23424","218624","0","0","3904","3904","0","0","3904","0","0","7808","0","0","178608","0","0","0","0","0","0","0","0","0","3904","11712","0","0","15616","0","3904","0","32208","0"
"0","4396","0","51653","0","503342","17584","85722","0","0","0","4396","4396","0","0","0","0","0","0","0","194523","0","0","0","0","0","0","0","0","0","0","17584","0","0","0","0","8792","0","4396","0"
"0","7105","0","39788","86681","522928","34104","312620","0","5684","0","5684","0","0","0","0","0","0","0","0","221676","0","0","0","0","0","0","0","0","0","0","11368","0","0","0","42630","5684","0","0","0"
"9832","223678","486684","40557","35641","9832","0","0","355181","754606","49160","0","380990","0","0","0","4916","0","0","9832","4916","0","0","0","0","0","0","0","0","0","0","0","4916","119213","44244","106923","0","4916","4916","0"
"196680","39600","0","69960","166320","384120","15840","0","0","0","0","36960","237600","13200","0","0","0","0","0","0","0","0","0","0","0","0","5280","0","0","0","0","0","0","0","15840","10560","0","0","0","0"
"815080","183680","101024","55104","973504","55104","0","9184","0","0","1150296","73472","1063048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64288","0","0","0","27552","123984","55104","107912","0","9184","0","0"
"70522","15248","22872","7624","0","22872","0","2540698","0","0","0","0","11436","0","0","0","356422","0","0","0","0","87676","0","781460","7624","0","0","0","7624","0","0","15248","7624","364046","0","0","0","0","0","0"
"0","225860","3928","3928","0","0","0","4910","0","72668","0","0","15712","0","0","0","0","0","0","0","0","0","0","94272","0","0","0","0","0","0","0","0","0","43208","0","0","0","0","0","0"
"938784","30734","0","0","5588","0","5588","0","0","0","183007","0","0","0","0","0","0","11176","0","0","0","0","0","0","238887","0","0","0","0","0","0","6985","0","65659","0","0","0","0","0","0"
"733986","0","0","0","0","21780","4356","4356","0","8712","161172","4356","8712","0","4356","0","0","0","0","0","0","62073","0","0","166617","0","17424","0","0","0","4356","5445","8712","149193","0","0","0","0","0","0"
"655809","0","4676","0","0","0","0","0","4676","141449","0","0","0","0","4676","0","0","0","0","21042","0","0","0","130928","4676","0","0","0","0","0","0","4676","0","73647","0","0","0","0","0","0"
"870512","74312","21232","0","5308","0","10616","0","0","147297","0","0","0","0","0","0","47772","0","0","0","0","0","0","371560","5308","0","0","0","0","5308","0","17251","0","112795","0","0","0","0","0","0"
"254380","0","6636","0","0","2212","0","0","35392","0","0","0","2212","0","0","0","2212","0","0","4424","0","0","0","0","89033","0","0","0","0","0","0","0","0","25991","0","0","0","0","0","0"
"104938","1541554","0","0","0","11824","0","0","5912","0","5912","220222","5912","62076","0","0","0","561640","0","0","0","0","0","0","0","0","0","5912","0","0","0","0","17736","183272","0","0","0","0","0","0"
"68464","1888984","144708","0","12448","0","0","65352","59128","0","387444","0","12448","6224","877584","0","6224","6224","6224","0","0","0","0","0","0","0","0","0","0","0","0","0","18672","234956","6224","0","0","0","0","0"
"58280","0","23312","1162686","0","17484","68479","11656","0","1159772","0","17484","256432","0","0","17484","26226","11656","0","0","0","0","0","0","23312","5828","11656","5828","0","0","0","0","5828","180668","5828","0","0","0","0","0"
"33878","75574","0","0","557684","654106","0","0","26060","10424","0","5212","0","168087","0","0","0","10424","0","0","0","0","0","0","0","5212","0","0","0","5212","0","0","0","80786","0","0","0","0","0","0"
"652266","20304","5076","35532","0","46953","5076","0","0","0","0","0","0","5076","0","0","0","10152","5076","0","5076","0","0","0","0","0","30456","30456","12690","0","0","0","40608","0","92637","0","0","0","0","0"
"1326525","41400","0","13800","6900","0","0","6900","41400","0","0","0","0","0","0","6900","0","0","0","6900","0","0","0","0","0","41400","0","0","70725","0","20700","34500","0","0","0","0","0","0","0","0"
"0","0","49212","641123","27340","0","0","0","0","0","0","28707","0","12303","196848","0","0","38276","0","0","0","0","0","0","92956","0","0","0","16404","0","0","0","0","32808","0","0","0","0","0","0"
"13564","6995633","0","67820","440830","169550","27128","0","373010","94948","108512","0","40692","0","315363","40692","71211","0","13564","0","0","1488649","0","0","739238","0","0","176332","91557","0","756193","0","0","0","94948","0","0","0","0","0"
"0","12000","24000","24000","1275000","0","0","6000","0","12000","0","24000","67500","0","0","0","24000","238500","0","0","0","0","12000","303000","0","0","0","30000","0","0","181500","0","0","0","12000","0","0","0","0","0"
"761775","47883","11608","59491","0","0","0","34824","0","0","24667","0","0","0","0","0","58040","0","0","509301","5804","7255","0","0","0","5804","0","0","0","0","29020","5804","0","0","34824","0","40628","0","0","0"
"0","0","47988","65317","10664","5332","450554","0","0","0","42656","0","0","0","0","0","51987","0","290594","5332","0","0","0","0","0","0","5332","0","0","0","0","0","5332","0","5332","0","5332","0","0","0"
"44100","25200","81900","444150","53550","0","0","0","18900","6300","6300","308700","0","0","6300","0","0","0","0","63000","0","0","0","0","0","0","0","6300","0","0","0","0","50400","6300","69300","12600","37800","6300","6300","0"
"67947","119422","0","656821","0","0","0","41180","0","0","8236","0","0","687706","32944","0","0","0","420036","0","0","0","271788","0","35003","0","0","24708","0","0","32944","0","0","0","16472","0","24708","0","0","0"
"34224","5704","91264","0","11408","74152","11408","22816","1183580","22816","0","0","0","0","496248","37076","51336","5704","0","5704","0","1264862","0","0","5704","0","0","0","233864","0","31372","0","0","0","5704","0","0","0","0","0"
"104500","50875","5500","504625","0","0","0","0","49500","0","5500","0","250250","0","0","0","22000","0","0","5500","5500","0","0","0","89375","462000","0","0","5500","0","6875","0","0","0","0","5500","0","0","0","0"
"17988","23984","0","422718","0","5996","0","59960","0","5996","5996","0","157395","0","5996","0","625083","5996","0","0","0","0","0","89940","0","26982","0","0","0","0","0","0","0","5996","0","0","0","0","0","0"
"24330","186530","32440","519040","12976","6488","0","0","0","6488","0","6488","0","0","22708","423342","0","0","12976","25952","0","0","160578","0","0","12976","199506","0","0","0","51904","6488","6488","0","0","0","0","0","0","0"
"15280","122240","7640","0","3820","147070","0","0","3820","0","0","259760","0","0","25785","0","3820","0","0","0","0","0","112690","0","3820","0","172855","0","15280","0","0","3820","0","0","8595","0","0","0","0","0"
"12208","297570","7630","12208","485268","12208","0","0","0","6104","1269632","13734","0","0","44254","0","0","24416","7630","357084","0","0","0","497476","0","0","0","0","0","97664","0","15260","0","0","0","0","0","0","0","0"
"191862","1079466","560082","131784","7752","0","0","7752","0","7752","15504","1515516","0","0","0","7752","0","0","7752","77520","0","133722","0","15504","129846","0","0","0","0","0","0","0","7752","31008","23256","0","15504","0","38760","0"
"70224","284592","136752","19712","0","0","0","0","0","0","0","0","0","309232","0","0","0","0","0","0","0","39424","0","0","0","0","0","0","0","0","0","0","4928","19712","24640","0","0","0","4928","0"
"113297","737067","0","283879","61104","0","21641","0","0","0","0","0","0","1183890","0","0","5092","0","0","0","0","0","5092","0","40736","40736","0","0","5092","0","0","0","0","47101","25460","0","11457","0","101840","0"
"1312584","21636","0","7212","30651","25242","0","0","115392","7212","36060","16227","0","0","194724","0","0","7212","14424","0","0","0","162270","0","0","0","0","36060","137028","0","0","0","0","0","0","0","0","0","0","0"
"109140","4280","1050740","0","55640","89880","0","34240","0","97370","16050","4280","8560","0","0","4280","204370","0","17120","0","0","0","0","47080","0","0","0","8560","119840","0","4280","0","0","0","0","0","0","0","0","0"
"13088","2378744","34356","57260","0","103068","124336","6544","152148","6544","19632","6544","0","0","6544","415544","0","0","6544","6544","0","0","0","143968","0","0","0","32720","312476","0","6544","6544","32720","0","0","0","0","0","0","0"
"58600","137710","240260","11720","5860","0","0","760335","0","23440","11720","0","0","0","237330","5860","0","11720","5860","0","0","0","0","0","0","0","43950","0","0","136245","17580","0","0","0","11720","0","0","0","0","0"
"3712","79808","3712","403680","64960","108576","0","0","3712","0","0","0","7424","0","0","8352","64032","0","0","0","0","0","3712","0","0","7424","0","0","0","45472","3712","0","0","0","0","0","0","0","0","0"
"87549","57987","247866","0","4548","0","0","0","584418","4548","0","4548","4548","4548","0","22740","140988","0","0","0","0","0","0","9096","4548","0","84138","0","0","86412","0","0","0","0","0","0","0","0","0","0"
"4453780","53660","0","0","0","24147","42928","0","21464","0","85856","53660","0","21464","13415","0","0","0","0","0","0","0","340741","0","0","590260","0","21464","0","0","0","474891","10732","59026","0","0","0","0","0","0"
"2345880","34600","0","34600","0","0","0","0","43250","0","6920","0","6920","0","0","0","0","0","0","13840","0","0","0","0","0","43250","13840","0","119370","0","24220","121100","0","0","0","0","0","0","0","0"
"2694944","35616","89040","0","5936","0","0","0","11872","35616","19292","0","0","5936","0","0","0","11872","0","0","29680","0","5936","0","138012","0","252280","5936","0","11872","11872","169176","23744","0","0","0","0","0","0","0"
"1602783","23484","109592","0","62624","0","25441","0","39140","0","0","524476","31312","0","0","0","0","0","7828","0","246582","0","0","0","0","15656","0","0","0","0","0","0","60667","39140","0","7828","0","0","0","0"
"876612","3828","3828","116754","15312","55506","11484","0","11484","0","0","0","254562","0","0","0","179916","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3828","11484","7656","29667","0","3828","0","0"
"89680","1270860","83780","115640","0","35400","4720","38940","0","10620","0","12980","0","0","0","372880","14160","0","0","0","160480","9440","0","0","0","0","0","0","0","0","0","4720","30680","0","41300","42480","0","9440","10620","0"
"820017","3012","3012","70782","15060","48945","7530","0","9036","0","3012","6777","0","0","120480","0","147588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15060","6024","19578","3012","0","0","3012"
"396990","3960","0","30690","3960","23760","3960","0","3960","0","0","3960","80190","0","0","0","111870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3960","0","7920","15840","0","0","0","0","0"
"1039340","12560","12560","0","0","78500","0","7850","18840","0","6280","6280","12560","0","0","0","0","0","0","0","0","0","0","0","139730","53380","0","56520","0","0","37680","6280","0","142870","0","0","0","0","0","0"
"2830632","9628","0","9628","57768","0","9628","0","19256","93873","19256","9628","9628","457330","0","0","0","0","0","0","0","0","0","19256","19256","0","707658","0","0","0","320131","19256","9628","9628","0","0","0","0","0","0"
"2379804","41460","8292","0","0","8292","0","24876","0","33168","0","0","16584","0","0","0","0","8292","8292","0","8292","0","33168","8292","0","279855","64263","0","0","296439","8292","0","16584","0","244614","0","0","8292","0","0"
"3751855","60340","8620","51720","45255","17240","0","17240","0","64650","8620","17240","0","0","79735","0","0","0","0","708995","0","25860","25860","0","140075","0","0","8620","0","43100","624950","657275","17240","34480","0","8620","0","0","0","0"
"277329","119793","864807","13128","6564","6564","0","52512","0","239586","0","52512","0","19692","0","456198","0","0","0","0","6564","0","0","6564","0","0","6564","0","0","0","0","0","6564","39384","13128","0","0","0","0","0"
"217050","620763","40516","0","0","34728","232967","17364","0","0","0","0","52092","0","0","0","0","5788","0","0","337151","0","0","0","0","0","11576","0","0","0","5788","28940","69456","0","57880","0","0","0","0","0"
"61360","625400","27140","0","0","18880","9440","4720","4720","0","4720","155760","89680","0","0","0","0","0","0","0","174640","0","0","0","4720","0","4720","0","0","0","0","66080","220660","14160","23600","0","0","0","9440","9440"
"1129875","13800","0","81075","0","122475","0","0","0","25875","13800","0","6900","0","13800","0","6900","0","0","0","0","0","0","0","27600","0","0","34500","0","36225","62100","0","110400","6900","6900","0","0","0","0","0"
"4027005","51723","59112","9852","0","0","9852","330042","88668","0","0","9852","0","0","0","0","0","9852","39408","0","0","0","44334","9852","0","0","68964","0","0","59112","263541","0","19704","0","0","162558","0","0","0","0"
"123225","170925","5300","70225","7950","0","1045425","72875","0","43725","0","5300","5300","0","5300","26500","5300","5300","176225","0","0","0","0","0","26500","123225","0","0","0","92750","42400","0","0","0","26500","0","0","0","0","0"
"0","42140","0","1088115","58695","54180","0","43645","0","0","6020","6020","37625","6020","18060","0","0","0","164045","0","12040","0","0","0","124915","0","0","6020","115885","0","0","0","0","0","6020","0","0","0","0","0"
"1194512","0","0","54296","92550","9872","0","0","0","14808","0","4936","201142","4936","0","4936","0","9872","4936","4936","101188","0","0","0","0","0","0","4936","0","60466","4936","0","0","0","0","0","0","0","0","0"
"2449220","6488","0","103808","66502","0","6488","19464","0","43794","25952","0","6488","0","167066","6488","6488","0","8110","0","0","0","0","199506","0","0","35684","0","0","413610","6488","0","0","0","11354","0","0","0","0","0"
"1400003","6028","0","126588","49731","24112","19591","0","0","0","24112","12056","236599","21098","0","15070","6028","0","18084","134123","0","0","0","0","0","0","0","0","0","113025","43703","0","6028","0","12056","0","0","0","0","0"
"58685","8536","0","779977","4268","4268","4268","4268","0","0","29876","0","0","0","0","0","4268","0","0","0","0","4268","4268","0","29876","0","0","4268","25608","0","0","0","68288","0","0","10670","0","0","0","0"
"5332","10664","5332","401233","0","0","0","0","0","0","10664","7998","0","0","0","0","0","0","0","0","0","0","0","0","87978","0","0","10664","15996","0","10664","0","13330","0","5332","0","0","0","0","0"
"45095","0","7775","0","0","688865","0","0","0","6220","0","0","6220","0","0","0","0","0","0","0","0","0","0","6220","31100","0","0","220810","0","99520","0","0","6220","0","37320","0","0","0","0","0"
"0","1540352","8752","8752","8752","0","45948","0","0","0","0","8752","0","0","0","0","0","0","0","19692","0","0","0","0","0","0","0","43760","43760","28444","8752","0","0","0","0","45948","0","0","0","0"
"683133","7172","0","0","0","0","28688","0","14344","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7172","35860","57376","23309","7172","14344","0","0","0","0","0","0","0","0"
"35952","1694238","5992","31458","0","0","67410","0","0","0","0","0","0","0","0","11984","0","0","0","13482","0","5992","0","0","0","0","116844","121338","49434","11984","0","23968","10486","0","92876","0","0","0","0","0"
"96084","3768","30144","606648","0","0","36738","3768","0","0","0","0","0","0","0","18840","0","0","11304","0","0","0","0","0","0","0","0","3768","0","0","0","0","7536","0","56520","0","11304","0","3768","0"
"19104","3184","140096","1145444","16716","9552","117012","0","59700","0","0","0","0","0","3184","0","0","0","0","0","3184","0","0","0","0","0","0","19104","0","0","0","0","31840","66864","62884","136116","0","3184","0","0"
"230572","3908","123102","40057","15632","1455730","144596","7816","31264","11724","3908","0","3908","3908","0","3908","0","0","0","3908","7816","0","0","0","0","0","59597","0","5862","0","0","23448","3908","0","95746","42988","3908","3908","0","0"
"98336","3512","769128","25462","24584","81654","3512","3512","0","0","0","0","0","0","0","0","17560","3512","21072","7024","0","0","0","0","0","0","29852","39510","0","17560","0","7024","0","65850","0","66728","0","0","0","0"
"24192","497952","0","0","0","86688","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16128","0","0","0","0","8064","0","0","42336","40320","0","0","0","0"
"1054413","53388","7415","5932","0","0","0","23728","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44490","19279","11864","0","5932","0","0","120123","83048","0","0","11864"
"0","0","8200","48175","310575","0","112750","0","0","0","0","0","12300","12300","0","0","0","0","0","58425","0","0","0","0","0","0","0","0","0","0","0","4100","0","0","4100","8200","0","0","0","0"
"68450","102675","5476","1139008","0","16428","245051","20535","0","49284","5476","0","0","16428","0","0","0","0","0","395641","0","0","0","0","0","0","5476","0","0","0","0","5476","5476","0","10952","0","0","5476","0","0"
